id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4666547567592657,KrVcMvRcd,2022252207,小白测评,#TCLMiniLED，不灼屏更绚丽#TCL是MiniLED的先行者，2020年全球MiniLED电视市场90%的销量都来自@TCL智屏。TCL不声不响的占了这么大的市场份额。不过这也是消费者的选择，侧面说明了TCL的产品实力确实过硬。#TCL中国电视的全球领跑者#,,,TCL智屏,"TCL MiniLED，不灼屏更绚丽,TCL 中国电视的全球领跑者",104,142,1258,2021-08-04 19:05,微博  weibo.com,"['http://ww2.sinaimg.cn/large/a66d0169ly8gt4qapmoswj20u01hc7la.jpg', 'http://ww1.sinaimg.cn/large/a66d0169ly8gt4qauu6t1j20u01hcakf.jpg', 'http://ww3.sinaimg.cn/large/a66d0169ly8gt4qarjnrbj20u01hc7km.jpg', 'http://ww3.sinaimg.cn/large/a66d0169ly8gt4qat400hj20u01hc14w.jpg']",,
4666886896485343,Ks425rd8j,2380739540,墨染白衣SEN_s,Tcl电视品质好，值得信任,,,,,0,0,0,2021-08-05 17:33,微博国际版,,,4666547567592657
4666884413458139,Ks3Y5evCr,2792192803,nico_木木振亮,我家的tcl电视用多年了,,,,,0,0,0,2021-08-05 17:23,微博国际版,,,4666547567592657
4666881304954057,Ks3T4kMM9,5608235140,tonywang_tju规,我家的tcl电视用多年了,,,,,0,0,0,2021-08-05 17:11,微博国际版,,,4666547567592657
4666881254097071,Ks3SZhbPN,6510965771,露丝玛莉再见知,Tcl电视品质好，值得信任,,,,,0,0,0,2021-08-05 17:10,微博国际版,,,4666547567592657
4666878292921673,Ks3Odcg3L,2380739484,禹曼易973,Tcl电视品质好，值得信任,,,,,0,0,0,2021-08-05 16:59,微博国际版,,,4666547567592657
4666546317694326,KrVaLwhE2,2181881094,一只读物,#TCLMiniLED，不灼屏更绚丽#全球MiniLED电视销量，@TCL智屏占到9成，无论在哪个领域，如此之高的占有率数据都是非常罕见的。TCLMiniLED智屏是真的牛，国货之光，中国骄傲！#TCL中国电视的全球领跑者#,,,TCL智屏,"TCL MiniLED，不灼屏更绚丽,TCL 中国电视的全球领跑者",2415,2733,13267,2021-08-04 19:00,微博  weibo.com,"['http://ww3.sinaimg.cn/large/007WSKtDly8gt4onvyu4wj30u01hc7la.jpg', 'http://ww2.sinaimg.cn/large/007WSKtDly8gt4ony83xxj30u01hcakf.jpg', 'http://ww4.sinaimg.cn/large/007WSKtDly8gt4oo09o1zj30u01hc7km.jpg', 'http://ww4.sinaimg.cn/large/007WSKtDly8gt4oo2mgb5j30u01hc14w.jpg']",,
4666751666623598,Ks0vYrN6e,6650937755,gonglin23,我家用的就是TCL电视，屏幕真的好棒！,,,,,0,0,0,2021-08-05 08:36,iPhone客户端,,,4666546317694326
4666667513151809,KrYkfddVD,3220985710,幸福的事在人为2013,本人2021年8月25日，通过顺丰邮寄一台65寸TCL电视。运输导致屏碎，理赔无门。已经10多天了？理赔专员太忙。无人问津！没想到顺丰这么大企业，也是搞垄断，实行霸工条款！,,南阳,,,1,1,1,2021-08-05 03:01,小米8青春版 潮流旗舰,"['http://ww2.sinaimg.cn/large/bffc576ely1gt5cgwtflpj20u01rcjvy.jpg', 'http://ww1.sinaimg.cn/large/bffc576ely1gt5cgxc7poj20u01rc42a.jpg', 'http://ww4.sinaimg.cn/large/bffc576ely1gt5cgxw410j20u01rcjur.jpg', 'http://ww3.sinaimg.cn/large/bffc576ely1gt5cgyffb0j20u01rc77p.jpg', 'http://ww2.sinaimg.cn/large/bffc576ely1gt5cgyynvlj20u01rc43m.jpg', 'http://ww2.sinaimg.cn/large/bffc576ely1gt5cgze2zmj20u01rcn0j.jpg', 'http://ww3.sinaimg.cn/large/bffc576ely1gt5cgzx59ej20u01rc41k.jpg', 'http://ww4.sinaimg.cn/large/bffc576ely1gt5ch0hbsvj20u01rcdkp.jpg']",,
4666603730632731,KrWFn2EBl,7466908088,十二月的dd,tcl电视一直都可以现在可智能了,,,,,0,0,1,2021-08-04 22:48,Android,,,4666546317694326
4666540069490039,KrV0GDON9,7205916834,雷鸟李宏伟,和大家分享一个好消息，#TCL智屏UI5.0#荣获2021红点奖！荣获红点奖是一种肯定，更是一个新起点。我们还将继续努力，为大家带来更好用、更好玩的TCL智屏UI。,,,,TCL智屏UI5.0,182,45,68,2021-08-04 18:35,微博 weibo.com,['http://ww1.sinaimg.cn/large/007RFi94gy1gt4xtxffytj30u0140445.jpg'],,
4666584273003114,KrW9ZcBfk,5124790195,汉东省检察长,TCL电视质量很好//@梦想家陈轶亮:大屏的UI显得越来越重要！好的电视UI能让消费者拥有更好的体验~,,,梦想家陈轶亮,,0,0,0,2021-08-04 21:30,iQOO 5 Pro 赛道传奇,,,4666540069490039
4666540014962904,KrV0BkP4Q,3217680342,传奇学长,#TCLMiniLED，不灼屏更绚丽#MiniLED这条赛道上，大厂们也只是刚刚起步，而@TCL智屏早已领跑好久了。全球市场占有率90%，全球每卖出10台MiniLED电视，就有9台是TCL的，数据太恐怖了。#TCL中国电视的全球领跑者#,,,TCL智屏,"TCL MiniLED，不灼屏更绚丽,TCL 中国电视的全球领跑者",1332,970,2021,2021-08-04 18:35,微博  weibo.com,"['http://ww4.sinaimg.cn/large/007uCKPIly8gt4oo051qoj30u01hc7la.jpg', 'http://ww3.sinaimg.cn/large/007uCKPIly8gt4oo303clj30u01hcakf.jpg', 'http://ww2.sinaimg.cn/large/007uCKPIly8gt4oo5239jj30u01hc7km.jpg', 'http://ww1.sinaimg.cn/large/007uCKPIly8gt4oo6y3v5j30u01hc14w.jpg']",,
4666560143427468,KrVx4enDK,6595123116,夏天的洋桔梗,TCL电视质量真的没话说！杠杠哒！,,,,,0,0,0,2021-08-04 19:55,Android,,,4666540014962904
4666555608867200,KrVpKBcLm,2213797573,还是那只小肥肥,TCL电视质量真不错，我家的都看了十多年了还不坏,,,,,0,0,0,2021-08-04 19:37,iPhone客户端,,,4666540014962904
4666548821690295,KrVeO75IP,2292724833,吴小杰WJie,#TCLMiniLED，不灼屏更绚丽#MiniLED技术的4大优势：1、画质更好；2、不灼屏，更绚丽；3、亮度高；4、HDR表现更好。@TCL智屏的MiniLED技术在大屏应用领域更具有优势，技术更成熟，全球市场90%占有率说明一切。#TCL中国电视的全球领跑者#,,,TCL智屏,"TCL MiniLED，不灼屏更绚丽,TCL 中国电视的全球领跑者",3215,3238,3397,2021-08-04 19:10,微博  weibo.com,"['http://ww4.sinaimg.cn/large/a66d0169ly8gt4q4yxno0j20u01hc7la.jpg', 'http://ww3.sinaimg.cn/large/a66d0169ly8gt4q52h3w5j20u01hcakf.jpg', 'http://ww3.sinaimg.cn/large/a66d0169ly8gt4q513bifj20u01hc7km.jpg', 'http://ww3.sinaimg.cn/large/a66d0169ly8gt4q54ku8hj20u01hc14w.jpg']",,
4666554912343166,KrVoD9Pz0,1367568464,提莫种辣椒,我要去买个TCL电视了。,,,,,0,0,0,2021-08-04 19:34,荣耀8青春版 颜值担当,,,4666548821690295
4666549174012919,KrVfngPWv,2370835467,帅气黑狗,TCL电视不得不说质量非常得好。,,,,,0,0,0,2021-08-04 19:11,iPhone客户端,,,4666540014962904
4666075701315342,KrIVI5wbc,1457450377,数玩工场-小安,今年的ChinaJoy和UDE展，我也跑去看了TCL的展台，TCL这次展出的全球首款ODZeroMiniLED智屏85X12，一台8K分辨率的MiniLED电视，那么今天就和大家分享一下，目前电视最新的显示技术吧。#数码测评##微博开箱大赛#我又想开了#L数玩工场-小安的微博视频,,,,"数码测评,微博开箱大赛",13,24,27,2021-08-03 11:50,数码超话,,"http://f.video.weibocdn.com/y0r0gQzslx07OJrjT7bi01041201lCz90E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1629791950&ssig=c7JHJ0HbiY&KID=unistore,video",
4666452789954037,KrSJUFLuZ,2775401855,风吟说科技,羡慕，TCL电视不错,,,,,0,0,0,2021-08-04 12:48,微博 weibo.com,,,4666075701315342
4666192268103215,KrLXIy011,1560906700,阑夕,#TCL被判商业诋毁赔偿海信200万#最近，海信视像与TCL的商业诋毁纠纷案尘埃落定，终审判TCL赔偿海信视像200万元并公开道歉。事件的前因后果事件几句话就能说清：2019年12月，TCL电视官方微博、官方抖音发布的视频里，用主观色彩浓重且偏激的方式贬损海信激光电视，后者随即通过法律武器维权。表面上看，这好像是两家公司间的小插曲，但深层次的逻辑是智能电视时代的“电力之战”。激光电视是新兴产物，还没有建立起客观的公众认知。在彩电行业整体销售放缓的背景下，激光电视和传统大屏电视代表着两种技术路径。对于没有布局激光电视的传统大屏势力来说，内心其实是有恐惧感的，这才学起爱迪生对付特斯拉的那些骚操作，各种打压抨击新兴技术路线。以史为鉴，类似操作最终只会贻笑大方。用户的眼睛雪亮，好产品、好技术的普及之路，不会因此而受到任何影响。一句话，谁也对抗不了趋势。,,,,TCL被判商业诋毁赔偿海信200万,130,109,1405,2021-08-03 19:33,新版微博 weibo.com,['http://ww1.sinaimg.cn/large/5d098bccly1gt3tqsft1gj20u01sz79q.jpg'],,
4665864760860452,KrDru3BQg,1642088277,财经网,【#TCL被判商业诋毁赔偿海信200万#】#TCL被判赔偿海信200万#因为一条短视频，海信视像诉TCL方面商业诋毁纠纷案，在近两年的诉讼拉锯战后，如今有了终审判决。近期，山东省高级人民法院就此案作出终审判决，对一审法院认定的事实予以确认。法院判决TCL王牌电器（惠州）有限公司赔偿海信视像科技股份有限公司经济损失及维权合理开支共计200万元。TCL王牌电器（惠州）有限公司在判决生效之日十日内，在其官方微博置顶位置连续15日刊登声明以消除影响。记者从海信视像处获悉，目前山东省高院的终审判决生效已超过十日，但海信视像依然没有收到赔偿，TCL也没有在官方微博刊登声明，对此，海信视像将向法院申请强制执行。@新京报经济新闻L新京报经济新闻的微博视频,,,新京报经济新闻,"TCL被判商业诋毁赔偿海信200万,TCL被判赔偿海信200万",53,350,1258,2021-08-02 21:51,微博视频号,,"http://f.video.weibocdn.com/3vQBKe1Plx07OIch0xhC010412001Dil0E010.mp4?label=mp4_ld&template=360x640.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1EO8O2oFB1ePdo&Expires=1629791902&ssig=iW7RwJ8ArE&KID=unistore,video",
4666114661160095,KrJWy4RNd,6263494673,sleepwalking1987,TCL电视是国产电视里的知名品牌，有着成熟的诋毁链，这个一比就知道诋毁技术好不好了,,,,,0,0,0,2021-08-03 14:24,iQOO Neo,,,4665864760860452
4666103807086717,KrJF2tJzT,6043877800,小卡6402,忍无可忍，TCL电视糟糕的质量让人无法忍受购买的一台五十八寸TCL液晶彩电几年坏了多次，其中返厂就维修了两次。现在一年不到的时间又出现了音频接口故障，本来以为是音响的问题，因为其中一个音响没有声音，也没想是电视机问题，所以就重新买了台新音响，结果还是存在一样的问题，并且接其他电子设备声音就是好的，瞬间崩溃，打TCL客服售后的回复不关注怎么解决问题，而且一再的在电话里说超过保修期要收费，并且投诉后也一直无人来处理，请扪心自问这台电视机第一次出现故障维修我是出了维修费的，但是接二连三出现故障，而且之前返厂维修还不到一年时间又出现故障问题，你们不是靠卖电视机赚钱是想靠赚维修费盈利吧！请广大消费者擦亮眼睛不要再经历我的痛苦，损失金钱还耗费大量的精力，真的苦不堪言，也请TCL公司重视产品质量，重视消费者，如此的质量如此的售后服务怎么能获得好的口碑@TCL客服微博@TCL家电@TCL会员@TCL智享生活@搜狐新闻@消费者报道@中国消费者协会@中国消费者报@人民网消费@红网消费频道@微博315,,,"TCL客服微博,TCL家电,TCL会员,TCL智享生活,搜狐新闻,消费者报道,中国消费者协会,中国消费者报,人民网消费,红网消费频道,微博315",,0,5,0,2021-08-03 13:41,坚果 R2,"['http://ww1.sinaimg.cn/large/006B1uI0gy1gt3jpcin3ij31400u0dj0.jpg', 'http://ww2.sinaimg.cn/large/006B1uI0gy1gt3jqb7l2yj30zk0k040d.jpg']",,
4666071774399704,KrIPnisyY,7480456899,毛绒娃娃小布丁,河南TCL电视售后收费套路让你防不胜防！下属保修网点套路收费有上级领导支持，不到八个月的电视出现质量问题，打400投诉，河南售后一个姓王的经理说话霸气不给处理，我把他们同一个收费套路照片，和真实照片公开，让TCL电视厂家执行三包服务还消费者一个公道一台电视出现两个不同的照片,,,,,0,0,0,2021-08-03 11:34,HUAWEI P40 5G,"['http://ww2.sinaimg.cn/large/008afeyDly1gt3g1e3b3hj31400u0wk0.jpg', 'http://ww4.sinaimg.cn/large/008afeyDly1gt3g1wq7q5j30u0140juw.jpg']",,
4666023187841378,KrHz0wTTQ,6138245246,温妮好友05,我发表了头条文章:《TCL电视售后维修热线电话(24小时全国客服中心)》OTCL电视售后维修热线电话(24小时全国客服中心),,,,,0,0,0,2021-08-03 08:21,HUAWEI P30,,,
4665891311063238,KrE8j4sB0,1971834403,小猪跳芭蕾42,回复@忙着喝水我没空:不管怎么样，我还是会继续支持tcl//@忙着喝水我没空:TCL电视是国产电视里的知名品牌，有着成熟的产业链，这个一比就知道好不好了,,,忙着喝水我没空,,0,0,0,2021-08-02 23:37,iPhone客户端,,,4665864760860452
4665886533486148,KrE0BeCUc,1971834403,小猪跳芭蕾42,不管怎么样，用技术实力的产品说话吧。//@忙着喝水我没空:TCL电视是国产电视里的知名品牌，有着成熟的产业链，这个一比就知道好不好了,,,忙着喝水我没空,,0,0,0,2021-08-02 23:18,微博 HTML5 版,,,4665864760860452
4665774172016330,KrB5n8sxs,1668589317,半岛都市报,【构成商业诋毁不正当竞争，#TCL终审被判赔偿海信200万#】TCL利用短视频商业诋毁海信激光电视一案终审落锤。半岛全媒体记者8月2日获悉，山东省高级人民法院日前已作出终审判决：确认一审法院认定的TCL王牌电器公司商业诋毁海信激光电视成立，并同时认定TCL王牌电器在被诉侵权视频中假借消费者名义对海信激光电视进行商业诋毁，主观恶意明显，侵权情节严重，且放任侵权视频被任意下载传播，对海信公司商业信誉和商品声誉造成实际损害，故一审法院确定的TCL王牌电器赔偿海信视像50万元明显过低，依法调整为200万元，并判决TCL王牌电器在其官方微博置顶位置连续15日刊登声明以消除影响。（半岛全媒体记者王媛）L半岛都市报的微博视频,,,,TCL终审被判赔偿海信200万,1603,753,3945,2021-08-02 15:51,微博视频号,,"http://f.video.weibocdn.com/JZL0eTsglx07OI72u5wQ010412001jcz0E010.mp4?label=mp4_ld&template=360x632.24.0&trans_finger=ab2d83f4540a7f70cfc80a3bb2453a12&ori=0&ps=1BVp4ysnknHVZu&Expires=1629791971&ssig=FvNRP8nukp&KID=unistore,video",
4665852119747178,KrD75ETGy,7644819317,超90488,现在看家里的tcl电视都觉得恶心，以后不买了,,,,,0,0,0,2021-08-02 21:01,iQOO Neo,,,4665774172016330
4665796212558938,KrBEVaJHc,1922232795,陈_Memory,#Tcl电视会员##tcl#在Tcl电视上续费了4.5年的企鹅影视会员，还有两年到期，最近电视系统升级导致QQ会员无法登录，其他账号可以登录，在线及电话咨询客服后只说提交处理，9天过去了（连续催了7天），没任何进度，难道续费后不能看影视资源是用户的错？这和诈骗有什么区别？购买Tcl企鹅会员的用户慎重，不建议连续续费。@TCL雷鸟@TCL会员@TCL智屏@TCL客服微博你们卖产品的时候是否回头看看你们的售后？,,,"TCL雷鸟,TCL会员,TCL智屏,TCL客服微博","Tcl电视会员,tcl",0,2,0,2021-08-02 17:19,荣耀20,"['http://ww3.sinaimg.cn/large/7292f1dbly1gt2k1wmzmxj21400u0428.jpg', 'http://ww1.sinaimg.cn/large/7292f1dbly1gt2k1abuh8j20u01t0q62.jpg', 'http://ww4.sinaimg.cn/large/7292f1dbly1gt2k1ast0vj20u01t0acu.jpg', 'http://ww2.sinaimg.cn/large/7292f1dbly1gt2k1b4evbj20u01t00uy.jpg']",,
4665703679136038,KrzfFCkHs,6919617638,用户6919617638,发布了头条文章：《南京TCL电视售后服务电话（全市24小时网点客服热线中心）》O南京TCL电视售后服务电话（全市24小时网点客服热线中心）,http://t.cn/A6Ih00h3,,,,0,0,0,2021-08-02 11:11,微博 weibo.com,,,
4665368196680539,Krqwzs1UD,2160453571,TCL智享生活,#潮玩世代全屏热爱#警报警报！！！经过前两轮T粉们的战斗，三位TCLDISPLAYER手里的保护奖已经不多！终极大奖「TCL55吋4K智屏和NintendoSwitch」大礼包马上浮出水面！TCL智显秘境今日开启第三轮召唤，快开启你的慧眼扫描全场集齐密匙碎片吧！终极大奖与你仅有一步之遥！,,,,潮玩世代 全屏热爱,29,42,140,2021-08-01 12:58,微博 weibo.com,"['http://ww2.sinaimg.cn/large/80c5e7c3ly1gt170e6ncoj20u015bal9.jpg', 'http://ww2.sinaimg.cn/large/80c5e7c3ly1gt170dofctj20u01czamf.jpg', 'http://ww3.sinaimg.cn/large/80c5e7c3ly1gt170hutnuj20u01404ab.jpg', 'http://ww4.sinaimg.cn/large/80c5e7c3ly1gt170fpm2xj21400u0n9d.jpg', 'http://ww1.sinaimg.cn/large/80c5e7c3ly1gt170gyb05j21400u0gx9.jpg', 'http://ww1.sinaimg.cn/large/80c5e7c3ly1gt17079a9sj21420u0dnn.jpg', 'http://ww1.sinaimg.cn/large/80c5e7c3ly1gt1705rwv9j21420u0tgv.jpg', 'http://ww4.sinaimg.cn/large/80c5e7c3ly1gt170c8op4j20u014045l.jpg', 'http://ww3.sinaimg.cn/large/80c5e7c3ly1gt170dc5wfj20re10jgsw.jpg']",,
4665465978225647,Krt4hyvRJ,7480456899,毛绒娃娃小布丁,河南TCL电视售后服务以各种手段三包期内收费，省区域售后姓王的经理说话蛮横直接不修爱怎么怎么，他是河南售后经理在河南一手遮天，难道刚买不到八个月的电视就报废了吗？,,,,,0,0,1,2021-08-01 19:27,HUAWEI P40 5G,,,4665368196680539
4665256306016591,KrnC6pfbN,7621695523,028-83418898-1,发布了头条文章：《成都TCL电视售后维修电话|TCL电视机|全国统一官方服务中心》O成都TCL电视售后维修电话|TCL电视机|全国统一官方服务中心,http://t.cn/A6IvnFF1,,,,0,0,0,2021-08-01 05:34,微博 weibo.com,,,
